timestamp,bid_price_0,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_volume_0,bid_volume_1,bid_volume_2,bid_volume_3,bid_volume_4,ask_price_0,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_volume_0,ask_volume_1,ask_volume_2,ask_volume_3,ask_volume_4
1745389715,93766.55000000,93765.91000000,93763.49000000,93762.90000000,93762.45000000,3.80961000,0.00364000,0.06867000,0.19537000,0.00000000,93766.56000000,93766.95000000,93766.96000000,93767.66000000,93767.67000000,4.19594000,0.00000000,0.00000000,0.00000000,0.00000000
1745389716,93766.55000000,93765.91000000,93762.90000000,93761.97000000,93761.94000000,3.80490000,0.00376000,0.19537000,0.03769000,0.00006000,93766.56000000,93767.05000000,93767.06000000,93767.49000000,93767.50000000,4.79098000,0.00000000,0.00000000,0.00012000,0.04006000
1745389717,93766.55000000,93765.95000000,93765.94000000,93765.70000000,93763.50000000,3.78805000,0.00000000,0.00000000,0.00000000,0.00000000,93766.56000000,93773.73000000,93775.99000000,93776.09000000,93777.70000000,4.73101000,0.00000000,0.00000000,0.00010000,0.00000000
1745389718,93766.55000000,93765.67000000,93765.66000000,93765.65000000,93765.64000000,3.75492000,0.00012000,0.01501000,0.00000000,0.00000000,93766.56000000,93767.49000000,93767.50000000,93768.08000000,93768.48000000,4.71717000,0.00000000,0.00000000,0.00000000,0.70369000
1745389719,93766.55000000,93766.54000000,93766.53000000,93766.52000000,93765.91000000,3.52573000,0.00030000,0.00000000,0.00000000,0.00376000,93766.56000000,93766.88000000,93766.89000000,93771.26000000,93771.66000000,4.67384000,0.00012000,0.02102000,0.02879000,0.01012000
1745389720,93766.55000000,93765.93000000,93765.92000000,93765.91000000,93765.89000000,2.28300000,0.00095000,0.01501000,0.00364000,0.00000000,93766.56000000,93768.47000000,93768.48000000,93769.76000000,93769.78000000,5.21464000,0.55061000,0.70369000,0.00006000,0.01694000
1745389721,93766.55000000,93765.92000000,93760.00000000,93759.62000000,93759.60000000,2.30389000,0.01083000,0.02355000,0.02171000,0.27475000,93766.56000000,93770.64000000,93770.65000000,93771.15000000,93771.44000000,4.69905000,0.19668000,0.00000000,0.21419000,0.00000000
1745389722,93766.55000000,93765.93000000,93765.92000000,93765.91000000,93764.68000000,0.13134000,0.00083000,0.00000000,0.00376000,0.00000000,93766.56000000,93766.72000000,93766.73000000,93766.89000000,93768.47000000,5.98114000,0.00012000,0.00533000,0.02108000,0.55067000
1745389723,93766.55000000,93766.18000000,93765.93000000,93765.92000000,93765.91000000,0.61960000,0.00007000,0.00083000,0.00000000,0.00376000,93766.56000000,93766.57000000,93766.89000000,93767.38000000,93767.39000000,5.27270000,0.00921000,0.02108000,0.00341000,0.00341000
1745389724,93766.55000000,93765.93000000,93764.84000000,93764.83000000,93762.68000000,0.61917000,0.00051000,0.06891000,0.22264000,0.00000000,93766.56000000,93767.38000000,93767.39000000,93768.08000000,93768.19000000,5.27939000,0.00000000,0.00000000,0.00000000,0.00012000
1745389725,93766.55000000,93764.84000000,93751.20000000,93748.11000000,93733.52000000,0.61858000,0.05396000,0.00000000,0.00000000,0.44169000,93766.56000000,93772.06000000,93772.57000000,93775.35000000,93775.61000000,5.39163000,0.00000000,0.00533000,0.00000000,0.00000000
1745389726,93766.55000000,93766.18000000,93765.66000000,93764.85000000,93764.84000000,0.14855000,0.00000000,0.00007000,0.00000000,0.00000000,93766.56000000,93768.48000000,93769.12000000,93769.53000000,93770.45000000,5.46751000,0.70375000,0.10474000,0.05006000,0.53535000
1745389727,93766.55000000,93765.83000000,93765.82000000,93765.81000000,93765.76000000,0.63001000,0.00012000,0.00018000,0.25284000,0.00000000,93766.56000000,93766.88000000,93766.89000000,93767.15000000,93767.16000000,4.73564000,0.00000000,0.00006000,0.00000000,0.00000000
1745389728,93766.55000000,93765.83000000,93765.82000000,93765.81000000,93765.60000000,5.01629000,0.00012000,0.08375000,0.25284000,0.04504000,93766.56000000,93766.57000000,93766.72000000,93766.89000000,93767.15000000,4.28530000,0.01849000,0.00000000,0.00000000,0.00000000
1745389729,93766.55000000,93765.83000000,93765.82000000,93762.90000000,93759.24000000,5.22748000,0.00012000,0.14327000,0.00000000,0.70370000,93766.56000000,93768.11000000,93768.12000000,93768.48000000,93768.72000000,4.79147000,0.00000000,0.00000000,0.70369000,0.00000000
1745389730,93766.55000000,93765.60000000,93762.89000000,93762.67000000,93761.90000000,4.68318000,0.04504000,0.19537000,0.00000000,0.07907000,93766.56000000,93766.57000000,93767.94000000,93767.95000000,93767.98000000,4.95597000,0.01849000,0.00012000,0.01012000,0.00682000
1745389731,93766.55000000,93751.85000000,93751.33000000,93751.07000000,93750.81000000,5.17859000,0.00000000,0.00000000,0.00000000,0.00000000,93766.56000000,93770.27000000,93773.43000000,93782.52000000,93790.68000000,4.88035000,0.06006000,0.00000000,0.02108000,1.31594000
1745389732,93766.55000000,93760.40000000,93753.13000000,93691.59000000,93628.98000000,5.17831000,0.00341000,0.00614000,0.26296000,0.83061000,93766.56000000,93768.48000000,93769.34000000,93771.26000000,93814.22000000,4.98071000,0.70369000,0.05006000,0.02873000,1.56326000
1745389733,93766.55000000,93765.83000000,93765.82000000,93763.72000000,93762.90000000,5.50119000,0.00331000,0.15522000,0.00385000,0.00000000,93766.56000000,93766.57000000,93767.94000000,93767.95000000,93767.98000000,4.51086000,0.01849000,0.00000000,0.00000000,0.00000000
1745389734,93766.55000000,93766.54000000,93765.91000000,93765.83000000,93765.82000000,1.46740000,0.03015000,0.00364000,0.00319000,0.00012000,93766.56000000,93766.57000000,93766.73000000,93767.03000000,93767.04000000,6.20168000,0.01849000,0.00000000,0.00000000,0.00000000
1745389735,93766.55000000,93766.54000000,93765.91000000,93765.83000000,93765.82000000,4.66206000,0.00030000,0.00376000,0.00331000,0.08432000,93766.56000000,93766.57000000,93766.84000000,93766.85000000,93766.91000000,6.04506000,0.01849000,0.00341000,0.00341000,0.00533000
1745389736,93766.55000000,93766.48000000,93766.47000000,93765.91000000,93759.20000000,4.87639000,0.00000000,0.00000000,0.00376000,0.04276000,93766.56000000,93766.57000000,93767.28000000,93767.29000000,93768.08000000,6.03456000,0.01849000,0.00000000,0.00000000,0.00000000
1745389737,93766.55000000,93765.82000000,93765.60000000,93764.50000000,93764.49000000,6.33894000,0.30351000,0.04504000,0.00012000,0.70372000,93766.56000000,93766.57000000,93766.84000000,93766.85000000,93768.17000000,4.71588000,0.01849000,0.00000000,0.00000000,0.00000000
1745389738,93766.55000000,93765.82000000,93765.81000000,93765.60000000,93764.49000000,6.53359000,0.30357000,0.25290000,0.04510000,0.70372000,93766.56000000,93766.57000000,93766.59000000,93766.60000000,93766.91000000,0.99686000,0.01855000,0.00054000,0.00201000,0.00000000
1745389739,93766.55000000,93765.94000000,93765.93000000,93765.91000000,93764.49000000,6.56605000,0.00012000,0.01063000,0.00364000,0.70372000,93766.56000000,93766.57000000,93766.60000000,93766.61000000,93766.62000000,2.41054000,0.01849000,0.00213000,0.15739000,0.23851000
